auth_id,name,birthday,birthyear,book_id,title,pub_year,pub_month,avg_review,publication
16939,Michael Moorcock,12/18/39,1939,1387890,"The Runestaff (History of the Runestaff, #4)",1974,.,3.83,1974
16939,Michael Moorcock,12/18/39,1939,1062544,"The Mad God's Amulet (The History of the Runestaff, #2)",1985,5,3.78,1985
16939,Michael Moorcock,12/18/39,1939,30095,Gloriana,2004,8,3.57,2004
16939,Michael Moorcock,12/18/39,1939,594582,"The Revenge of the Rose (Elric, #9)",1994,10,3.69,1994
16939,Michael Moorcock,12/18/39,1939,1387889,"The Sword of the Dawn (History of the Runestaff, #3)",1973,.,3.79,1973
16939,Michael Moorcock,12/18/39,1939,658625,"The Queen of the Swords (Corum, #2)",1986,10,3.9,1986
16939,Michael Moorcock,12/18/39,1939,1890387,"Elric: The Stealer of Souls (Chronicles of the Last Emperor of Melniboné, #1)",2008,2,3.8,2008
16939,Michael Moorcock,12/18/39,1939,699518,"The King of the Swords (Corum, #3)",1986,6,3.9,1986
16939,Michael Moorcock,12/18/39,1939,1826082,"The Eternal Champion (Erekosë, #1)",1987,2,3.84,1987
3961,Alan Moore,11/18/53,1953,472331,Watchmen,2005,.,4.31,2005
3961,Alan Moore,11/18/53,1953,96358,Batman: The Killing Joke,1995,12,4.35,1995
3961,Alan Moore,11/18/53,1953,297627,"The League of Extraordinary Gentlemen, Vol. 1",2002,10,3.94,2002
3961,Alan Moore,11/18/53,1953,23529,From Hell,2007,.,4.15,2007
3961,Alan Moore,11/18/53,1953,107007,"The League of Extraordinary Gentlemen, Vol. 2",2004,9,3.94,2004
3961,Alan Moore,11/18/53,1953,102324,"Swamp Thing, Vol. 1: Saga of the Swamp Thing",1998,2,4.2,1998
3961,Alan Moore,11/18/53,1953,161275,Superman: Whatever Happened to the Man of Tomorrow?,1997,12,4.13,1997
3961,Alan Moore,11/18/53,1953,821800,"Promethea, Vol. 1",2000,7,3.89,2000
3961,Alan Moore,11/18/53,1953,598638,"Top 10, Vol. 1",2001,6,4.1,2001
3961,Alan Moore,11/18/53,1953,102323,"Swamp Thing, Vol. 3: The Curse",2000,12,4.31,2000
3961,Alan Moore,11/18/53,1953,109244,"Swamp Thing, Vol. 2: Love and Death",1995,4,4.37,1995
3961,Alan Moore,11/18/53,1953,154929,"Top 10, Vol. 2",2003,6,4.25,2003
3961,Alan Moore,11/18/53,1953,107009,The League of Extraordinary Gentlemen: Black Dossier,2007,11,3.44,2007
3961,Alan Moore,11/18/53,1953,325753,"Promethea, Vol. 2",2003,2,4.07,2003
3961,Alan Moore,11/18/53,1953,109243,"Swamp Thing, Vol. 4: A Murder of Crows",2001,8,4.37,2001
3961,Alan Moore,11/18/53,1953,325752,"Promethea, Vol. 4",2005,4,4.15,2005
3961,Alan Moore,11/18/53,1953,109242,"Swamp Thing, Vol. 5: Earth to Earth",2002,4,4.35,2002
3961,Alan Moore,11/18/53,1953,59705,DC Universe: The Stories of Alan Moore,2006,1,4.04,2006
3961,Alan Moore,11/18/53,1953,109245,"Swamp Thing, Vol. 6: Reunion",2003,8,4.33,2003
3961,Alan Moore,11/18/53,1953,5210279,La Ligue Des Gentlemen Extraordinaires Volume 1,2001,3,3.61,2001
3961,Alan Moore,11/18/53,1953,821801,"Tom Strong, Book 1",2001,8,3.75,2001
5209023,C.L. Moore,1/24/11,1911,830990,The Science Fiction Hall of Fame: Volume 2A,1976,6,4.32,1976
5209023,C.L. Moore,1/24/11,1911,279969,The Penguin Book of Vampire Stories,1989,10,3.86,1989
5209023,C.L. Moore,1/24/11,1911,941226,Jirel of Joiry,1982,.,3.8,1982
5209023,C.L. Moore,1/24/11,1911,18242280,Alfred Hitchcock Presents 12 Stories For Late At Night,1972,11,3.98,1972
5209023,C.L. Moore,1/24/11,1911,8200271,The Best of Henry Kuttner,1975,.,3.98,1975
5209023,C.L. Moore,1/24/11,1911,650746,Black Gods and Scarlet Dreams,2002,7,3.81,2002
5209023,C.L. Moore,1/24/11,1911,1433530,Black God's Kiss,2007,11,3.88,2007
5209023,C.L. Moore,1/24/11,1911,650750,The Best of C. L. Moore,1980,11,3.98,1980
5209023,C.L. Moore,1/24/11,1911,1705071,Northwest of Earth (Complete Northwest Smith),2008,1,3.86,2008
5209023,C.L. Moore,1/24/11,1911,722655,Shambleau,1976,4,3.77,1976
5209023,C.L. Moore,1/24/11,1911,941224,Northwest Smith,1982,10,3.91,1982
5209023,C.L. Moore,1/24/11,1911,952356,Earth's Last Citadel,1977,3,3.09,1977
5209023,C.L. Moore,1/24/11,1911,234704,Vintage Season/In Another Country,1990,1,3.92,1990
5209023,C.L. Moore,1/24/11,1911,1864190,Judgment Night,2004,5,3.61,2004
5209023,C.L. Moore,1/24/11,1911,1486621,Doomsday Morning,1987,7,3.25,1987
5209023,C.L. Moore,1/24/11,1911,2990082,Miracle in Three Dimensions & Other Stories by C.L. Moore (Lost Pulp Classics 1),2008,1,3.6,2008
5209023,C.L. Moore,1/24/11,1911,17086015,Nymph of Darkness,2011,10,5,2011
5209023,C.L. Moore,1/24/11,1911,10125650,Il Grande Libro della Heroic Fantasy,1998,.,4,1998
5209023,C.L. Moore,1/24/11,1911,17819358,Lost Paradise,2013,4,3,2013
42469,Patrick Moore,3/4/23,1923,1901917,Patrick Moore: The Autobiography,2005,.,3.98,2005
42469,Patrick Moore,3/4/23,1923,2658294,Astronomy,2003,.,4.22,2003
42469,Patrick Moore,3/4/23,1923,74903,Guide to Stars and Planets,2005,9,4.46,2005
42469,Patrick Moore,3/4/23,1923,13124420,The Sky at Night: Answers to Questions from Across the Universe,2012,4,4.27,2012
42469,Patrick Moore,3/4/23,1923,443321,The Astronomy Encyclopedia,2002,11,4.1,2002
42469,Patrick Moore,3/4/23,1923,11100571,New Guide To The Planets,1993,12,4.35,1993
42469,Patrick Moore,3/4/23,1923,1889912,Venus,2002,10,3.39,2002
42469,Patrick Moore,3/4/23,1923,1367399,Philip's Atlas Of The Universe,1997,11,4.83,1997
42469,Patrick Moore,3/4/23,1923,995346,Stargazing: Astronomy Without a Telescope,2007,5,3.86,2007
42469,Patrick Moore,3/4/23,1923,767195,100 Things to Do Before You Die,2004,.,2.94,2004
42469,Patrick Moore,3/4/23,1923,74867,The Observer's Book Of Astronomy,1978,3,4,1978
42469,Patrick Moore,3/4/23,1923,4592595,Patrick Moore On Mars,1999,5,3.5,1999
42469,Patrick Moore,3/4/23,1923,7104071,Amateur Astronomy,1968,.,3.82,1968
42469,Patrick Moore,3/4/23,1923,3025525,Exploring the Night Sky with Binoculars,2000,10,3.9,2000
42469,Patrick Moore,3/4/23,1923,16128926,Astronomy Photographer of the Year: Collection 1,2013,1,4.25,2013
42469,Patrick Moore,3/4/23,1923,13196562,Miaow!: Cats Really are Nicer Than People!,2012,6,3.56,2012
42469,Patrick Moore,3/4/23,1923,4751860,Atlas of the Solar System,1985,.,4.43,1985
42469,Patrick Moore,3/4/23,1923,9562729,Legends of the Stars,2009,5,3.88,2009
42469,Patrick Moore,3/4/23,1923,6497255,Can You Play Cricket on Mars?: And Other Scientific Questions Answered,2008,10,3.44,2008
42469,Patrick Moore,3/4/23,1923,5505646,Astronomers' Stars,1989,9,4.14,1989
42469,Patrick Moore,3/4/23,1923,2638486,Patrick Moore on the Moon,2001,6,3.86,2001
42469,Patrick Moore,3/4/23,1923,1963303,Travellers in Space and Time,2007,.,3.67,2007
42469,Patrick Moore,3/4/23,1923,1909213,Cambridge Guide to Stars and Planets,1997,2,4.4,1997
42469,Patrick Moore,3/4/23,1923,995474,The Observational Amateur Astronomer,1995,10,3.5,1995
52342,Ward Moore,8/10/03,1903,91099,Bring the Jubilee,2001,6,3.71,2001
52342,Ward Moore,8/10/03,1903,293299,The Best Alternate History Stories of the 20th Century,2001,10,3.56,2001
52342,Ward Moore,8/10/03,1903,9012198,The Penguin Science Fiction Omnibus,1973,.,3.96,1973
52342,Ward Moore,8/10/03,1903,41094,Greener Than You Think (Classics of Modern Science Fiction 10),1985,9,3.61,1985
52342,Ward Moore,8/10/03,1903,15825523,Le grandi storie della fantascienza: 1960,1992,4,4.12,1992
52342,Ward Moore,8/10/03,1903,1629559,Classic Science Fiction,1998,1,3.59,1998
52342,Ward Moore,8/10/03,1903,869075,Joyleg,1973,10,3.47,1973
52342,Ward Moore,8/10/03,1903,1417056,Magicats II!,1991,12,3.14,1991
52342,Ward Moore,8/10/03,1903,147162,The Year's Best S-F: 6th Annual Edition,1962,.,3.58,1962
52342,Ward Moore,8/10/03,1903,4841977,Histoires D'extraterrestres,1974,4,3.5,1974
52342,Ward Moore,8/10/03,1903,5711032,Histoires de fins du monde,1991,8,3.33,1991
52342,Ward Moore,8/10/03,1903,6203251,Never In This World,1971,4,4.5,1971
52342,Ward Moore,8/10/03,1903,17980383,Lo que el tiempo se llevó,1989,.,3.33,1989
52342,Ward Moore,8/10/03,1903,3200177,Wondermakers 2,1988,.,3.33,1988
52342,Ward Moore,8/10/03,1903,3306697,Chrysalis 6,1980,1,3.5,1980
52342,Ward Moore,8/10/03,1903,16113499,Sirius - Biblioteka znanstvene fantastike broj 64,1981,10,3.5,1981
52342,Ward Moore,8/10/03,1903,6330652,"The Magazine of Fantasy and Science Fiction, August 1953",1953,8,3,1953
52342,Ward Moore,8/10/03,1903,15762195,Millemondinverno 1988: 3 romanzi brevi e 12 racconti,1988,11,3,1988
16496,Richard K. Morgan,1/1/65,1965,40445,"Altered Carbon (Takeshi Kovacs, #1)",2006,2,4.1,2006
16496,Richard K. Morgan,1/1/65,1965,3314369,"The Steel Remains (A Land Fit for Heroes, #1)",2009,7,3.68,2009
16496,Richard K. Morgan,1/1/65,1965,4703553,"The Cold Commands (A Land Fit for Heroes, #2)",2011,10,3.87,2011
16496,Richard K. Morgan,1/1/65,1965,40451,"The Things They Say About Her (Black Widow Volumes, #2)",2006,6,3.59,2006
16496,Richard K. Morgan,1/1/65,1965,13637830,Vedova Nera,2010,5,3.41,2010
16496,Richard K. Morgan,1/1/65,1965,13486172,"The Dark Defiles (A Land Fit for Heroes, #3)",2014,10,4.37,2014
16496,Richard K. Morgan,1/1/65,1965,15832208,Very Short Stories,2006,11,4.6,2006
16496,Richard K. Morgan,1/1/65,1965,18667591,Skaitmenin_s s_mon_s: Antra knyga,2005,.,5,2005
16496,Richard K. Morgan,1/1/65,1965,18667569,Skaitmenin_s s_mon_s: Pirma knyga,2005,.,5,2005
16496,Richard K. Morgan,1/1/65,1965,21947682,Vedova Nera: Quello che dicono di lei...,2013,3,4,2013
27280,Chris Moriarty,1/1/68,1968,48623,Spin State,2004,11,3.74,2004
27280,Chris Moriarty,1/1/68,1968,10173501,The Inquisitor’s Apprentice,2011,10,3.54,2011
27280,Chris Moriarty,1/1/68,1968,673432,Spin Control,2007,6,3.72,2007
27280,Chris Moriarty,1/1/68,1968,11339114,Ghost Spin,2013,5,3.78,2013
27280,Chris Moriarty,1/1/68,1968,15814425,The Watcher in the Shadows (Inquisitor's Apprentice #2),2013,5,3.81,2013
1198783,Joseph Samachson,10/13/06,1906,13409424,Bedside Manner,1954,.,3.38,1954
1198783,Joseph Samachson,10/13/06,1906,12665478,Worlds to Come,1943,.,5,1943
1198783,Joseph Samachson,10/13/06,1906,12665544,Days of Creation,1944,.,5,1944
22631,James K. Morrow,3/17/47,1947,218572,"Towing Jehovah (Godhead, #1)",1995,4,3.92,1995
22631,James K. Morrow,3/17/47,1947,184003,Only Begotten Daughter,1996,2,3.91,1996
22631,James K. Morrow,3/17/47,1947,8966218,Brave New Worlds,2011,1,4.04,2011
22631,James K. Morrow,3/17/47,1947,218573,The Last Witchfinder,2007,3,3.54,2007
22631,James K. Morrow,3/17/47,1947,40295,This Is the Way the World Ends,1995,4,3.81,1995
22631,James K. Morrow,3/17/47,1947,218587,City of Truth,1993,5,3.78,1993
22631,James K. Morrow,3/17/47,1947,218576,"Blameless in Abaddon (Godhead, #2)",1997,9,3.96,1997
22631,James K. Morrow,3/17/47,1947,2148148,The Philosopher's Apprentice: A Novel,2008,3,3.42,2008
22631,James K. Morrow,3/17/47,1947,218574,Bible Stories for Adults,1996,2,3.9,1996
22631,James K. Morrow,3/17/47,1947,3259963,Extraordinary Engines: The Definitive Steampunk Anthology,2008,9,3.5,2008
22631,James K. Morrow,3/17/47,1947,218575,"The Eternal Footman (Godhead, #3)",2000,10,3.74,2000
22631,James K. Morrow,3/17/47,1947,5226180,Shambling Towards Hiroshima,2009,.,3.6,2009
22631,James K. Morrow,3/17/47,1947,10575798,Ghosts by Gaslight: Stories of Steampunk and Supernatural Suspense,2011,9,3.38,2011
22631,James K. Morrow,3/17/47,1947,914307,The Wine of Violence,1981,9,3.66,1981
22631,James K. Morrow,3/17/47,1947,218577,The Cat's Pajamas and Other Stories,2004,7,3.87,2004
22631,James K. Morrow,3/17/47,1947,720255,The SFWA European Hall of Fame: Sixteen Contemporary Masterpieces of Science Fiction  from the Continent,2007,6,3.79,2007
22631,James K. Morrow,3/17/47,1947,218590,Nebula Awards Twenty-Seven,1993,4,3.7,1993
22631,James K. Morrow,3/17/47,1947,423233,Nebula Awards 28: SFWA's Choices For The Best Science Fiction And Fantasy Of The Year,1994,4,3.87,1994
22631,James K. Morrow,3/17/47,1947,1117683,Nebula Awards 26: SFWA's Choices for the Best Science Fiction & Fantasy of the Year,1992,5,3.92,1992
22631,James K. Morrow,3/17/47,1947,18492612,The Madonna and the Starship,2014,6,4.29,2014
22631,James K. Morrow,3/17/47,1947,218591,Swatting at the Cosmos,1990,5,3.6,1990
22631,James K. Morrow,3/17/47,1947,15818653,Nebula '92,1997,.,4,1997
22631,James K. Morrow,3/17/47,1947,20557304,Thanatos Beach,2012,3,4.5,2012
22631,James K. Morrow,3/17/47,1947,18912182,Apologue,2011,10,2.5,2011
22631,James K. Morrow,3/17/47,1947,7907753,The Adventures of Smoke Bailey,1983,.,2,1983
412383,Sam Moskowitz,6/30/20,1920,1330615,The Immortal Storm: A History of Science Fiction Fandom,1989,3,3.36,1989
412383,Sam Moskowitz,6/30/20,1920,5887238,Futures to Infinity,1970,9,3,1970
412383,Sam Moskowitz,6/30/20,1920,8510642,Great Untold Stories of Fantasy and Horror,1969,10,3.71,1969
412383,Sam Moskowitz,6/30/20,1920,6452891,Horrors In Hiding,1973,.,3.67,1973
412383,Sam Moskowitz,6/30/20,1920,1330634,A Sense of Wonder,1987,8,3.67,1987
412383,Sam Moskowitz,6/30/20,1920,6438172,Masterpieces of Science Fiction,1967,.,5,1967
412383,Sam Moskowitz,6/30/20,1920,12722432,Hugo Gernsback : Founder of Science Fiction,1959,.,3.2,1959
412383,Sam Moskowitz,6/30/20,1920,8510762,Ghostly By Gaslight,1971,2,3.75,1971
412383,Sam Moskowitz,6/30/20,1920,2935823,Horrors Unseen,1974,.,3.67,1974
412383,Sam Moskowitz,6/30/20,1920,2152096,The Haunted Pampero: Uncollected Fantasies and Mysteries,1992,1,4.5,1992
412383,Sam Moskowitz,6/30/20,1920,4047927,Modern Masterpieces Of Science Fiction,1974,.,4.5,1974
412383,Sam Moskowitz,6/30/20,1920,12992443,Editor's Choice in Science Fiction,1954,.,5,1954
412383,Sam Moskowitz,6/30/20,1920,12306478,Doorway into Time and other stories from Masterpiece of Science Fiction,1966,.,3,1966
412383,Sam Moskowitz,6/30/20,1920,1330633,Strange Horizons: The Spectrum of Science Fiction,1976,10,3,1976
412383,Sam Moskowitz,6/30/20,1920,6684457,The Coming of the Robots,1963,.,3,1963
412383,Sam Moskowitz,6/30/20,1920,13411502,"Other Worlds, Other Times",1969,.,2,1969
15188,Pat Murphy,3/9/55,1955,410127,The Wild Girls,2007,10,4.11,2007
15188,Pat Murphy,3/9/55,1955,593791,The Falling Woman,1993,5,3.63,1993
15188,Pat Murphy,3/9/55,1955,593789,"The City, Not Long After",2006,4,3.82,2006
15188,Pat Murphy,3/9/55,1955,77409,There and Back Again,2000,10,3.62,2000
15188,Pat Murphy,3/9/55,1955,593792,Adventures in Time and Space with Max Merriwell,2002,12,3.51,2002
15188,Pat Murphy,3/9/55,1955,593793,Nadya,2001,1,3.45,2001
15188,Pat Murphy,3/9/55,1955,593788,Wild Angel,2001,9,3.7,2001
15188,Pat Murphy,3/9/55,1955,570853,Points of Departure,1990,6,3.88,1990
15188,Pat Murphy,3/9/55,1955,3324378,Rachel in Love,1991,12,3.76,1991
15188,Pat Murphy,3/9/55,1955,3135633,Plan C: Community Survival Strategies for Peak Oil and Climate Change,2008,6,3.39,2008
15188,Pat Murphy,3/9/55,1955,13665286,About Fairies,2012,5,3.76,2012
15188,Pat Murphy,3/9/55,1955,593790,The Shadow Hunter,2002,7,3.8,2002
15188,Pat Murphy,3/9/55,1955,64876,By Nature's Design,1993,9,4.23,1993
15188,Pat Murphy,3/9/55,1955,16079751,Love and Sex Among the Invertebrates,2012,10,4.11,2012
15188,Pat Murphy,3/9/55,1955,15773831,A Cartographic Analysis of the Dream State,2012,7,4,2012
15188,Pat Murphy,3/9/55,1955,583333,The Science Explorer: The Best Family Activities and Experiments from the World's Favorite Hands-On Science Museum,1996,1,4.75,1996
15188,Pat Murphy,3/9/55,1955,15713234,Bones,2012,6,4.5,2012
15188,Pat Murphy,3/9/55,1955,16161611,"Exploding, Like Fireworks",2012,11,4.25,2012
15188,Pat Murphy,3/9/55,1955,10025386,The The Klutz Guide to the Galaxy,2011,2,4.25,2011
15188,Pat Murphy,3/9/55,1955,64894,Traces of Time: The Beauty of Change in Nature,2000,9,4,2000
15188,Pat Murphy,3/9/55,1955,18719505,Women Up to No Good: A Collection of Short Stories,2013,10,3.67,2013
15188,Pat Murphy,3/9/55,1955,583330,The Science Explorer Out and about: Fantastic Science Experiments Your Family Can Do Anywhere!,1997,1,5,1997
15188,Pat Murphy,3/9/55,1955,857856,The Color of Nature: An Exploratorium Book,1996,9,3.5,1996
15188,Pat Murphy,3/9/55,1955,7153153,Boom! Splat! Kablooey!: Safe Science That's a Real Blast,2009,10,5,2009
15188,Pat Murphy,3/9/55,1955,15502717,Space 2023,2010,7,5,2010
15188,Pat Murphy,3/9/55,1955,18106954,A Flock of Lawn Flamingos,1996,.,5,1996
15188,Pat Murphy,3/9/55,1955,21531985,De vilda flickorna,2008,.,5,2008
15188,Pat Murphy,3/9/55,1955,20438399,Apenliefde,2006,2,4,2006
863686,Geoff Nelder,11/5/47,1947,15784860,ARIA: Left Luggage,2012,8,4.24,2012
863686,Geoff Nelder,11/5/47,1947,9639122,M is for Monster,2010,10,4.39,2010
863686,Geoff Nelder,11/5/47,1947,11346109,Escape Velocity: The Anthology,2011,5,3.69,2011
863686,Geoff Nelder,11/5/47,1947,4511419,"Exit, Pursued by a Bee",2008,7,4.8,2008
863686,Geoff Nelder,11/5/47,1947,11918522,Hot Air,2011,5,4,2011
863686,Geoff Nelder,11/5/47,1947,18181962,Aria: Returning Left Luggage: Book Two of the Aria Trilogy,2013,6,5,2013
863686,Geoff Nelder,11/5/47,1947,18718431,Story Behind the Book : Volume 1,2013,10,4.5,2013
808206,Josef Nesvadba,6/19/26,1926,520723,The World Treasury of Science Fiction,1989,3,4.06,1989
808206,Josef Nesvadba,6/19/26,1926,1776011,"World Omnibus of Science Fiction, The Penguin",1987,10,3.76,1987
808206,Josef Nesvadba,6/19/26,1926,9974264,Best SF 1970,1971,11,3.4,1971
808206,Josef Nesvadba,6/19/26,1926,3751254,In the Footsteps of the Abominable Snowman: Stories of Science and Fantasy,1970,1,4.08,1970
808206,Josef Nesvadba,6/19/26,1926,6630401,World's Best Science Fiction 1965,1965,.,3.82,1965
808206,Josef Nesvadba,6/19/26,1926,7457579,Einstein_v mozek,1961,.,3.5,1961
808206,Josef Nesvadba,6/19/26,1926,7791464,Best SF 1973,1974,6,3.44,1974
808206,Josef Nesvadba,6/19/26,1926,15830079,Buonanotte Sofia,1996,2,3.43,1996
808206,Josef Nesvadba,6/19/26,1926,11005880,Peklo Beneš,2002,.,3.67,2002
808206,Josef Nesvadba,6/19/26,1926,3468148,Tales of a Monster Hunter,1977,.,4.4,1977
808206,Josef Nesvadba,6/19/26,1926,2237363,Tales from the Planet Earth: A Novel with Nineteen Authors,1986,10,3.14,1986
808206,Josef Nesvadba,6/19/26,1926,13505298,Einsteini aju,1964,.,3.8,1964
808206,Josef Nesvadba,6/19/26,1926,7511353,Výpravy opa_ným sm_rem,1976,.,4.67,1976
808206,Josef Nesvadba,6/19/26,1926,17236606,__________ _ _______ ______,1984,.,3.33,1984
808206,Josef Nesvadba,6/19/26,1926,6560932,Poslední cesty kapitána Nema,1966,.,4.5,1966
808206,Josef Nesvadba,6/19/26,1926,7519444,Minehava podruhé,1981,.,4,1981
808206,Josef Nesvadba,6/19/26,1926,19504009,Po stopách sn_žného muže,1989,.,3,1989
808206,Josef Nesvadba,6/19/26,1926,18469617,La r_scrucea secolelor: Proz_ fantastic_ _i de anticipa_ie de peste hotare,1985,.,5,1985
808206,Josef Nesvadba,6/19/26,1926,20983420,Drugie wcielenie Minehawy,1989,1,4,1989
808206,Josef Nesvadba,6/19/26,1926,18458751,Tarzanova smrt,1966,.,4,1966
808206,Josef Nesvadba,6/19/26,1926,216025,European Tales of Terror,1975,.,4,1975
808206,Josef Nesvadba,6/19/26,1926,17345867,Die absolute Maschine. Science-fiction-Erzählungen,1986,.,3,1986
808206,Josef Nesvadba,6/19/26,1926,7519733,Hledám za manžela muže,1986,.,3,1986
242773,Kris Neville,5/9/25,1925,600349,Dangerous Visions,2002,10,4.22,2002
242773,Kris Neville,5/9/25,1925,3765936,Dangerous Visions 3,1974,10,4.09,1974
242773,Kris Neville,5/9/25,1925,8855182,The Astounding Science Fiction Anthology,1952,.,4.18,1952
242773,Kris Neville,5/9/25,1925,1179651,Seven Trips Through Time and Space,1969,2,3.78,1969
242773,Kris Neville,5/9/25,1925,6483148,Nightmare Age,1970,.,3.8,1970
242773,Kris Neville,5/9/25,1925,9974264,Best SF 1970,1971,11,3.4,1971
242773,Kris Neville,5/9/25,1925,381499,Tales of the Occult,1989,4,3.43,1989
242773,Kris Neville,5/9/25,1925,6349783,First Step Outward,1969,8,4,1969
242773,Kris Neville,5/9/25,1925,6437237,Orbit 9,1972,2,3.44,1972
242773,Kris Neville,5/9/25,1925,12526276,__________ _____,1982,.,4.33,1982
242773,Kris Neville,5/9/25,1925,6280132,New Tales of Space and Time,1952,12,3.83,1952
242773,Kris Neville,5/9/25,1925,3185938,Creatures of the Cosmos,1977,1,3.5,1977
242773,Kris Neville,5/9/25,1925,7904291,Earth Alert!: And Other Science Fiction Tales,2010,2,3.2,2010
242773,Kris Neville,5/9/25,1925,11398731,Demon Kind,1973,3,3.2,1973
242773,Kris Neville,5/9/25,1925,9178931,Young Demons,1972,.,3.75,1972
242773,Kris Neville,5/9/25,1925,9376332,Portals of Tomorrow,1954,.,4.33,1954
242773,Kris Neville,5/9/25,1925,1909163,The Unearth People,1964,.,3,1964
242773,Kris Neville,5/9/25,1925,11448855,Earth Alert!,2012,8,2.75,2012
242773,Kris Neville,5/9/25,1925,5067930,The Science Fiction of Kris Neville,1984,3,4.5,1984
242773,Kris Neville,5/9/25,1925,11424652,Invaders On The Moon,1970,.,3,1970
242773,Kris Neville,5/9/25,1925,11052024,The Mutants,1966,.,2,1966
242773,Kris Neville,5/9/25,1925,3005180,Mission: Manstop,1971,.,2,1971
242773,Kris Neville,5/9/25,1925,9617913,Bettyann,1970,.,1,1970
26354,Lisanne Norman,2/15/51,1951,148282,"Turning Point (Sholan Alliance, #1)",1993,12,3.86,1993
26354,Lisanne Norman,2/15/51,1951,148283,"Fortune's Wheel (Sholan Alliance, #2)",1995,8,4.06,1995
26354,Lisanne Norman,2/15/51,1951,148285,"Fire Margins (Sholan Alliance, #3)",1996,11,4.08,1996
26354,Lisanne Norman,2/15/51,1951,46977,"Razor's Edge (Sholan Alliance, #4)",1997,12,4.07,1997
26354,Lisanne Norman,2/15/51,1951,148286,"Stronghold Rising (Sholan Alliance, #6)",2000,6,3.92,2000
26354,Lisanne Norman,2/15/51,1951,148284,"Dark Nadir (Sholan Alliance, #5)",1999,3,4,1999
26354,Lisanne Norman,2/15/51,1951,148281,"Between Darkness and Light  (Sholan Alliance, #7)",2003,1,4.01,2003
26354,Lisanne Norman,2/15/51,1951,20929,Fantasy Gone Wrong,2006,9,3.34,2006
26354,Lisanne Norman,2/15/51,1951,338129,Women of War,2005,7,3.76,2005
26354,Lisanne Norman,2/15/51,1951,7305671,"Shades of Gray (Sholan Alliance, #8)",2010,8,4,2010
26354,Lisanne Norman,2/15/51,1951,129023,DAW 30th Anniversary Science Fiction,2003,5,3.38,2003
26354,Lisanne Norman,2/15/51,1951,671817,Spell Fantastic,2000,3,3.54,2000
26354,Lisanne Norman,2/15/51,1951,632630,Merlin,2004,7,3.29,2004
26354,Lisanne Norman,2/15/51,1951,176894,Magical Beginnings,2003,2,3.34,2003
26354,Lisanne Norman,2/15/51,1951,1614564,Magic Tails,2005,9,3.22,2005
26354,Lisanne Norman,2/15/51,1951,625542,Battle Magic,1998,10,3.38,1998
26354,Lisanne Norman,2/15/51,1951,631503,The Mutant Files,2001,8,3.25,2001
26354,Lisanne Norman,2/15/51,1951,866622,DAW 30th Anniversary Science Fiction and Fantasy Anthologies,2002,6,3.36,2002
4766,Andre Norton,2/17/12,1912,176892,"The Elvenbane (Halfblood Chronicles, #1)",1993,4,3.9,1993
4766,Andre Norton,2/17/12,1912,176867,"Elvenborn (Halfblood Chronicles, #3)",2003,10,3.92,2003
4766,Andre Norton,2/17/12,1912,462448,"Witch World (Witch World Series 1: Estcarp Cycle, #1)",1986,1,3.82,1986
4766,Andre Norton,2/17/12,1912,462373,"The Time Traders (Time Traders/ Ross Murdock, #1)",2012,11,3.77,2012
4766,Andre Norton,2/17/12,1912,222366,"Star Man's Son, 2250 A.D",1980,1,3.99,1980
4766,Andre Norton,2/17/12,1912,462451,"The Beast Master (Beast Master / Hosteen Storm, #1)",1984,1,3.93,1984
4766,Andre Norton,2/17/12,1912,462390,"Web of the Witch World (Witch World Series 1: Estcarp Cycle, #2)",1986,2,3.79,1986
4766,Andre Norton,2/17/12,1912,157808,"Star Soldiers (Central Control, #1-2)",2002,7,3.76,2002
4766,Andre Norton,2/17/12,1912,462389,"Year of the Unicorn (Witch World Series 2, High Hallack Cycle, #1)",1977,.,3.91,1977
4766,Andre Norton,2/17/12,1912,454004,Catseye,1984,8,3.79,1984
4766,Andre Norton,2/17/12,1912,1686654,"Warlock of the Witch World (Witch World Series 1: Estcarp Cycle, #4)",1978,11,3.84,1978
4766,Andre Norton,2/17/12,1912,961291,"Plague Ship (Solar Queen, #2)",1964,.,3.8,1964
4766,Andre Norton,2/17/12,1912,462454,"Golden Trillium (The Saga of the Trillium, #3)",1994,3,3.55,1994
4766,Andre Norton,2/17/12,1912,1183835,"Galactic Derelict (Time Traders/Ross Murdock, #2)",1979,12,3.87,1979
4766,Andre Norton,2/17/12,1912,1183798,"The Jargoon Pard (Witch World Series 2: High Hallack Cycle, #3)",1983,9,3.91,1983
4766,Andre Norton,2/17/12,1912,1183822,Key Out of Time (Time Traders / Ross Murdock #4),2006,11,3.78,2006
4766,Andre Norton,2/17/12,1912,462446,"Sorceress of the Witch World (Witch World Series 1: Estcarp Cycle, #5)",1987,6,3.85,1987
4766,Andre Norton,2/17/12,1912,531064,Forerunner,1991,.,3.85,1991
4766,Andre Norton,2/17/12,1912,1183868,"The Zero Stone (The Zero Stone, #1)",1985,12,3.99,1985
4766,Andre Norton,2/17/12,1912,285175,Scent of Magic,1999,8,3.76,1999
4766,Andre Norton,2/17/12,1912,808412,"Gryphon's Eyrie (Witch World Series 2: High Hallack Cycle, #7)",1992,12,3.97,1992
